,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
9158,430.084,154.77100000000002,272.224,1.0,5.0,11.0,19.9283,64.0298,70.1104,77.5679,4.0,0.9641549999999999,59.0,0.5,1.23922,60.5709,1.0197200000000002,131.884,granule
9159,554.76,160.543,206.112,1.0,6.0,13.0,35.48,77.6402,85.0387,106.557,6.0,0.9439209999999999,99.0,0.833333,1.68793,40.4987,1.01586,223.41,granule
9160,453.18800000000005,105.23700000000001,255.935,1.0,6.0,13.0,10.2893,78.4501,83.9819,89.2009,4.0,0.9535540000000001,85.0,0.32222199999999995,1.6582599999999998,36.3067,1.01381,195.27900000000002,granule
9161,488.276,136.109,317.454,1.0,5.0,11.0,67.2009,46.8433,65.7682,73.2462,4.0,0.9506190000000001,105.0,0.5,1.23475,48.4316,1.02134,220.655,granule
9162,478.626,130.251,196.68900000000002,1.0,1.0,3.0,10.689,104.95,108.78,118.891,1.0,0.939197,77.0,0.0,3.6839999999999997,38.2052,1.01032,191.347,granule
9163,299.927,75.1293,86.0309,1.0,2.0,5.0,13.39,78.91,79.4656,87.8408,2.0,0.97435,21.0,0.5,1.76073,46.0173,1.0133299999999998,110.179,granule
9164,140.944,25.4948,121.836,1.0,2.0,5.0,13.5705,46.1909,51.8557,64.5922,2.0,0.863207,102.0,0.5,1.3855600000000001,77.9394,1.04819,84.87,granule
9165,204.797,51.2475,125.18799999999999,1.0,2.0,5.0,15.5806,48.9605,52.2157,58.9107,2.0,0.955858,28.0,0.5,2.1341,50.4369,1.01356,78.408,granule
9166,262.371,62.1604,157.335,2.0,1.0,4.0,16.1277,69.8717,45.7975,48.4835,1.0,0.940592,33.0,0.0,0.840627,70.0563,1.01478,111.368,granule
9167,320.987,75.2115,181.407,3.0,3.0,9.0,13.4746,65.0895,42.2947,44.7279,2.0,0.949283,41.0,0.333333,1.20736,79.2187,1.01826,118.652,granule
9168,575.979,119.59,225.25900000000001,1.0,6.0,13.0,38.5881,92.4903,101.161,114.805,5.0,0.930054,171.0,0.6,1.32522,59.7032,1.0219799999999999,317.033,granule
9169,385.89599999999996,104.13799999999999,219.782,1.0,5.0,11.0,14.9499,74.1409,80.833,87.9148,4.0,0.958562,66.0,0.5,0.81616,51.3976,1.01196,169.84,granule
9170,425.216,83.1498,203.412,1.0,6.0,13.0,37.6913,95.06,104.21,127.75399999999999,5.0,0.940334,110.0,0.555556,1.3272899999999999,60.7277,1.02708,247.005,granule
9171,559.714,200.635,381.67,1.0,8.0,17.0,35.7886,83.7289,93.3957,103.986,4.0,0.9603139999999999,99.0,0.43452399999999997,1.18471,52.806000000000004,1.01447,208.575,granule
9172,487.61300000000006,111.09,306.553,1.0,11.0,23.0,48.0499,87.6499,100.805,112.824,8.0,0.9485319999999999,148.0,0.641414,1.44531,50.1696,1.02567,298.767,granule
9173,496.885,113.829,206.02,1.0,5.0,11.0,29.0517,95.0395,105.09,113.27600000000001,3.0,0.9538110000000001,130.0,0.4,1.4039700000000002,63.0784,1.01381,234.033,granule
9174,1087.1,193.782,271.812,1.0,11.0,23.0,76.0559,134.96,149.859,168.09599999999998,6.0,0.954626,283.0,0.504545,1.56469,46.1452,1.01777,589.812,granule
9175,599.113,224.053,250.547,1.0,2.0,5.0,27.0786,82.8205,88.3151,91.6815,2.0,0.9528690000000001,47.0,0.5,1.43345,60.0069,1.01395,150.851,granule
9176,959.255,223.062,305.843,1.0,11.0,23.0,76.714,110.691,126.125,134.97299999999998,6.0,0.962699,335.0,0.545455,1.44941,40.6866,1.01229,547.056,granule
9177,647.429,185.90400000000002,247.803,1.0,7.0,15.0,47.5521,103.9,111.523,121.64200000000001,7.0,0.9516030000000001,139.0,0.857143,1.32361,51.4,1.02043,280.52,granule
9178,571.562,192.608,393.119,1.0,4.0,9.0,45.9311,116.77,129.216,142.654,4.0,0.937632,112.0,0.75,1.26712,45.3189,1.02699,239.043,granule
9179,1344.87,288.415,224.84900000000002,1.0,14.0,29.0,59.6106,114.09100000000001,136.658,145.27100000000002,7.0,0.9419280000000001,301.0,0.467949,1.58083,53.4417,1.0184,644.001,granule
9180,1862.78,474.211,348.491,1.0,13.0,27.0,75.1784,167.886,192.488,212.449,5.0,0.9633370000000001,330.0,0.29743600000000003,1.41757,39.7222,1.0135,820.82,granule
9181,1354.92,274.226,387.50800000000004,1.0,10.0,21.0,76.0806,165.48,199.16400000000002,219.46099999999998,5.0,0.949924,411.0,0.34444400000000003,1.34884,41.4244,1.01558,781.237,granule
9182,1122.03,365.98699999999997,301.94,1.0,9.0,19.0,71.5412,134.701,154.361,163.87400000000002,5.0,0.955514,166.0,0.5222220000000001,1.30882,55.0519,1.01921,436.806,granule
9183,1311.91,312.125,537.2330000000001,1.0,9.0,19.0,70.9503,158.87,183.773,193.763,5.0,0.942793,301.0,0.509259,1.15834,60.873000000000005,1.01892,619.3290000000001,granule
9184,1525.57,360.51599999999996,311.024,1.0,13.0,27.0,52.2402,173.25,205.571,216.832,5.0,0.9445379999999999,266.0,0.371795,1.4257799999999998,40.8679,1.0137200000000002,726.5189999999999,granule
9185,539.0840000000001,159.94799999999998,175.623,1.0,7.0,15.0,21.2497,78.1407,86.3543,95.9322,5.0,0.943623,116.0,0.6,1.24431,43.7471,1.0165600000000001,200.41299999999998,granule
9186,1379.37,318.269,388.621,1.0,11.0,23.0,69.6786,152.665,182.796,194.101,7.0,0.937434,246.0,0.537662,1.52124,41.3573,1.0197100000000001,578.003,granule
9187,676.3,118.46600000000001,207.75400000000002,1.0,4.0,9.0,66.7299,140.38,143.296,156.108,3.0,0.9723620000000001,80.0,0.333333,1.6198299999999999,29.1021,1.0084600000000001,388.575,granule
9188,513.33,134.232,243.215,2.0,1.0,4.0,43.3411,85.9597,91.53399999999999,94.9129,1.0,0.9734360000000001,39.0,0.0,0.813288,32.0725,1.00575,206.19799999999998,granule
9189,338.602,73.4789,209.58,3.0,3.0,9.0,32.7967,71.9579,65.1498,73.1285,1.0,0.9833049999999999,36.0,0.0,0.673147,62.9309,1.0095100000000001,154.026,granule
9190,343.733,95.8753,173.74,2.0,3.0,8.0,19.0197,109.09100000000001,92.1726,96.2301,2.0,0.9834209999999999,32.0,0.333333,4.24601,49.8559,1.00252,157.47899999999998,granule
9191,443.244,125.18700000000001,2042.97,1.0,3.0,7.0,55.0766,60.9435,72.9182,77.8855,2.0,0.9481709999999999,91.0,0.0,1.3324,45.8229,1.01898,190.27599999999998,granule
9192,1168.71,318.955,253.655,1.0,10.0,21.0,71.4523,124.059,136.122,151.69299999999998,4.0,0.950108,178.0,0.34444400000000003,1.5242,56.7021,1.01425,458.478,granule
9193,950.9010000000001,268.585,405.29,1.0,9.0,19.0,113.45200000000001,113.027,145.893,156.821,6.0,0.9655309999999999,170.0,0.546032,1.24925,45.1256,1.01071,405.853,granule
9194,1919.97,436.629,448.832,1.0,15.0,31.0,68.9197,180.3,203.945,218.845,7.0,0.9488489999999999,510.0,0.458462,1.41403,45.5567,1.01667,938.632,granule
9195,1983.93,511.99300000000005,365.48199999999997,1.0,13.0,27.0,100.197,214.79,232.18099999999998,262.12,5.0,0.93537,522.0,0.395604,1.4394799999999999,50.9576,1.02471,1031.66,granule
9196,1263.96,381.98,282.063,1.0,12.0,25.0,62.8388,129.572,151.166,158.24200000000002,6.0,0.955586,230.0,0.632576,1.1892200000000002,46.1618,1.01347,520.839,granule
9197,1377.68,353.54699999999997,383.23800000000006,1.0,12.0,25.0,81.8407,159.81,181.074,194.41099999999997,6.0,0.9449110000000001,351.0,0.319444,1.72272,43.5282,1.01611,773.763,granule
9198,2023.99,544.064,359.41900000000004,1.0,13.0,27.0,90.4507,183.98,200.895,249.93400000000003,8.0,0.9670190000000001,386.0,0.559441,1.24311,44.1886,1.0109299999999999,974.345,granule
9199,224.65200000000002,32.7552,237.373,1.0,3.0,7.0,17.3008,94.2799,101.21,111.884,3.0,0.962259,88.0,0.666667,1.37037,55.3275,1.00824,144.806,granule
9200,243.051,71.3918,240.963,1.0,0.0,1.0,17.5207,93.1499,98.8591,112.08200000000001,0.0,0.882023,56.0,0.0,0.0,0.0,1.0219,112.08200000000001,granule
9201,496.76199999999994,128.925,262.0,1.0,6.0,13.0,38.9631,91.7401,101.66,108.54299999999999,4.0,0.944934,125.0,0.25,1.28457,57.2805,1.02576,221.06599999999997,granule
9202,695.585,204.55,496.23900000000003,1.0,4.0,9.0,64.2603,106.78,121.47,137.924,3.0,0.9484379999999999,171.0,0.333333,1.15639,59.2699,1.0185899999999999,305.982,granule
9203,623.935,158.637,353.222,1.0,7.0,15.0,29.1577,93.6728,100.48299999999999,107.476,4.0,0.946758,138.0,0.380952,1.21537,46.9271,1.02401,260.212,granule
9204,354.777,78.07300000000001,227.653,1.0,3.0,7.0,10.9193,95.15,101.631,115.65899999999999,3.0,0.937673,92.0,0.666667,1.50363,88.027,1.0251,147.03,granule
9205,757.5269999999999,319.543,341.589,1.0,6.0,13.0,23.5708,101.23,110.928,121.02799999999999,6.0,0.935701,125.0,0.833333,1.20917,64.0809,1.0202799999999999,235.065,granule
9206,483.904,104.26299999999999,260.323,1.0,5.0,11.0,50.8722,107.189,117.56299999999999,125.71,4.0,0.9292030000000001,132.0,0.4,1.6952200000000002,82.8126,1.01485,256.874,granule
9207,540.87,149.82399999999998,246.088,1.0,4.0,9.0,17.9099,102.26,111.5,124.412,4.0,0.920409,96.0,0.75,1.25995,74.6726,1.03368,198.03,granule
9208,1170.3,233.977,306.07,1.0,11.0,23.0,90.5496,136.799,145.92700000000002,159.83100000000002,6.0,0.94219,270.0,0.618182,1.57544,53.2415,1.02366,618.714,granule
9209,469.095,159.85399999999998,173.57,1.0,5.0,11.0,11.0492,90.85,96.4218,101.351,5.0,0.9580870000000001,81.0,0.8,1.32722,68.3845,1.0175299999999998,139.94799999999998,granule
9210,456.20099999999996,123.26700000000001,230.36,1.0,5.0,11.0,15.2516,104.35,111.943,118.9,4.0,0.958369,98.0,0.466667,1.16698,45.4251,1.0210299999999999,193.518,granule
9211,240.12900000000002,72.3054,311.357,1.0,3.0,7.0,13.9301,51.8299,56.7566,62.0242,3.0,0.937016,49.0,0.666667,1.29303,77.9615,1.02704,94.1381,granule
9212,321.133,85.744,262.348,1.0,3.0,7.0,27.0598,84.0499,91.4377,101.494,3.0,0.937984,85.0,0.666667,1.04509,54.5666,1.01957,150.252,granule
9213,512.865,119.462,254.317,1.0,6.0,13.0,33.1696,122.241,136.066,147.735,6.0,0.946325,137.0,0.833333,1.6468200000000002,49.0182,1.01535,279.189,granule
9214,510.756,209.34400000000002,122.25399999999999,1.0,4.0,9.0,14.489,62.8,68.8163,78.0694,3.0,0.916557,84.0,0.333333,1.47904,76.7491,1.02922,131.806,granule
9215,430.663,130.499,250.505,1.0,4.0,9.0,17.11,90.91,98.6739,104.041,4.0,0.957313,90.0,0.75,1.09376,48.5623,1.01179,173.30700000000002,granule
9216,263.015,80.1507,241.037,1.0,3.0,7.0,19.9899,57.92,59.0409,77.041,3.0,0.907049,49.0,0.666667,1.22292,57.9534,1.0354299999999999,112.04799999999999,granule
9217,239.75599999999997,38.334,248.33599999999998,1.0,3.0,7.0,12.3882,65.46,71.7708,74.5762,2.0,0.9647610000000001,60.0,0.0,1.19754,52.3965,1.0098,138.019,granule
9218,267.778,153.107,315.2,1.0,0.0,1.0,3.4918400000000003,36.17,41.8972,45.8134,0.0,0.914518,17.0,0.0,0.0,0.0,1.02904,45.8134,granule
9219,530.738,114.524,208.142,1.0,6.0,13.0,25.0194,94.6517,100.315,105.08200000000001,4.0,0.9642799999999999,96.0,0.533333,1.57346,50.9315,1.00835,253.93099999999998,granule
9220,275.94599999999997,48.6908,133.496,1.0,3.0,7.0,23.22,90.1402,94.9386,102.07799999999999,3.0,0.955674,54.0,0.666667,1.50829,38.0866,1.01701,159.859,granule
9221,1050.56,368.095,356.32,1.0,7.0,15.0,19.9397,127.39,140.974,148.189,5.0,0.96226,131.0,0.6190479999999999,1.6251200000000001,55.2731,1.0149700000000001,323.16700000000003,granule
9222,559.97,190.53599999999997,287.205,1.0,2.0,5.0,27.5192,110.991,119.164,124.62799999999999,2.0,0.958586,69.0,0.5,1.30859,59.9449,1.01235,165.487,granule
9223,575.665,153.107,618.996,1.0,5.0,11.0,17.08,107.4,114.55799999999999,119.98100000000001,4.0,0.960583,100.0,0.5,1.7181400000000002,45.3344,1.00881,251.78599999999997,granule
9224,961.211,309.801,362.8,1.0,8.0,17.0,35.9507,116.21,124.805,133.145,7.0,0.95373,148.0,0.6875,1.28519,50.0627,1.01439,345.97,granule
9225,974.574,272.394,220.74400000000003,1.0,6.0,13.0,30.5064,121.34100000000001,130.995,136.937,6.0,0.951885,144.0,0.833333,1.3396299999999999,56.8003,1.01623,374.75300000000004,granule
9226,1303.9,384.721,390.695,1.0,8.0,17.0,78.3159,172.808,190.46400000000003,198.283,6.0,0.9620540000000001,196.0,0.678571,1.61642,44.101000000000006,1.01232,518.46,granule
9227,993.1039999999999,216.484,269.822,1.0,10.0,21.0,81.6331,120.20700000000001,124.17,137.274,6.0,0.957233,199.0,0.558333,1.49627,54.3004,1.0154299999999998,447.025,granule
9228,561.29,136.974,210.011,1.0,5.0,11.0,24.8292,96.5703,108.961,115.15100000000001,4.0,0.950232,126.0,0.466667,1.85808,41.9543,1.01756,246.71900000000002,granule
9229,1135.61,272.036,444.824,1.0,9.0,19.0,124.785,196.80700000000002,218.41,232.00099999999998,6.0,0.9437190000000001,243.0,0.49206300000000003,1.4664,50.8824,1.03016,590.141,granule
9230,1184.32,298.03,376.616,1.0,10.0,21.0,64.28,126.97,147.601,156.739,7.0,0.9502809999999999,216.0,0.7,1.11419,63.808,1.0167899999999999,538.601,granule
9231,1094.44,310.801,488.01599999999996,1.0,8.0,17.0,85.9654,173.886,198.66299999999998,206.47299999999998,4.0,0.960067,167.0,0.428571,1.42493,42.6693,1.01496,492.417,granule
9232,1187.48,482.44,326.139,1.0,9.0,19.0,34.6774,107.76899999999999,119.324,132.002,7.0,0.935099,158.0,0.6888890000000001,1.52206,45.2908,1.02188,352.908,granule
9233,2087.32,457.598,387.491,1.0,14.0,29.0,106.84700000000001,190.766,211.48,226.65099999999998,5.0,0.9495309999999999,427.0,0.317399,1.44855,37.0411,1.01563,1275.77,granule
9234,1564.16,444.905,387.82800000000003,1.0,7.0,15.0,115.89299999999999,167.929,196.35299999999998,208.19799999999998,5.0,0.943049,206.0,0.6190479999999999,1.0734700000000001,50.5299,1.01545,590.149,granule
9235,1352.53,350.04,370.004,1.0,12.0,25.0,104.06,123.556,148.578,168.03400000000002,6.0,0.944932,209.0,0.494949,1.41297,49.9893,1.02136,590.361,granule
9236,1504.65,382.14599999999996,368.713,1.0,16.0,33.0,90.0386,176.53900000000002,197.108,208.662,8.0,0.967526,276.0,0.6553979999999999,1.51653,41.1219,1.01114,677.937,granule
9237,959.757,240.30200000000002,390.666,1.0,7.0,15.0,59.2431,168.3,189.06599999999997,207.298,5.0,0.9576889999999999,154.0,0.45238100000000003,1.58799,59.7587,1.0116100000000001,462.656,granule
9238,1199.47,309.512,422.17699999999996,1.0,10.0,21.0,35.3571,114.51799999999999,131.556,144.209,6.0,0.932459,179.0,0.5444439999999999,1.4226,46.2278,1.0245600000000001,543.097,granule
9239,1478.02,299.038,366.772,1.0,13.0,27.0,66.484,191.90099999999998,207.84799999999998,227.56099999999998,10.0,0.951408,277.0,0.722028,1.51588,51.2626,1.01396,795.2439999999999,granule
9240,1359.34,306.813,378.283,1.0,15.0,31.0,86.6774,158.869,172.385,185.217,9.0,0.96215,226.0,0.650598,1.74027,41.1197,1.01424,647.678,granule
9241,1835.75,447.309,302.282,1.0,17.0,35.0,62.2435,152.97899999999998,172.97299999999998,193.07,8.0,0.959082,334.0,0.519258,1.4353799999999999,47.3669,1.01468,822.752,granule
9242,621.457,119.49600000000001,425.68699999999995,1.0,4.0,9.0,30.4658,198.97,216.032,226.10299999999998,4.0,0.965593,117.0,0.75,1.41885,51.2973,1.0102200000000001,354.955,granule
9243,782.9010000000001,195.679,244.292,1.0,16.0,33.0,42.1012,88.2905,97.6792,105.684,9.0,0.9594370000000001,201.0,0.545673,1.80624,43.8758,1.01925,382.935,granule
9244,1499.46,387.711,361.42800000000005,1.0,14.0,29.0,85.9614,117.90799999999999,140.365,144.869,6.0,0.9511850000000001,274.0,0.553571,1.3825399999999999,49.5146,1.01747,690.069,granule
9245,672.865,200.392,327.462,1.0,9.0,19.0,15.3717,141.44,148.69899999999998,156.045,6.0,0.962942,108.0,0.666667,1.58948,40.6547,1.01122,291.237,granule
9246,1005.68,199.294,297.629,1.0,11.0,23.0,94.581,108.119,118.34200000000001,126.07799999999999,6.0,0.9642729999999999,196.0,0.30303,1.63745,41.7661,1.01136,559.5219999999999,granule
9247,931.8480000000001,278.073,318.476,1.0,11.0,23.0,34.9873,109.641,123.92200000000001,137.767,10.0,0.936544,182.0,0.772727,1.30867,52.6063,1.0276,364.102,granule
9248,1007.74,190.387,340.142,1.0,14.0,29.0,74.3982,116.11200000000001,139.451,151.084,8.0,0.958659,234.0,0.454917,1.55356,49.1385,1.0135,610.2330000000001,granule
9249,644.335,250.262,237.31,1.0,4.0,9.0,17.3875,156.23,167.426,176.643,4.0,0.966411,106.0,0.75,1.1322299999999998,44.0189,1.011,254.021,granule
9250,1474.29,600.125,475.366,1.0,6.0,13.0,100.415,167.06099999999998,182.387,204.37599999999998,5.0,0.954198,218.0,0.583333,1.44736,43.1722,1.01204,508.509,granule
9251,1284.21,385.861,453.51599999999996,1.0,14.0,29.0,70.9698,173.61900000000003,190.918,211.86599999999999,8.0,0.95109,239.0,0.471551,1.33692,49.1342,1.01863,584.36,granule
9252,1390.89,317.17900000000003,426.51099999999997,1.0,10.0,21.0,84.9229,123.177,138.642,152.452,6.0,0.9635100000000001,257.0,0.41,1.58788,45.0948,1.01116,668.203,granule
9253,1018.66,240.18400000000003,351.027,1.0,11.0,23.0,39.3844,120.86200000000001,130.255,136.51,5.0,0.9500129999999999,202.0,0.460606,1.68101,52.2562,1.01601,457.559,granule
9254,906.9069999999999,290.216,372.913,1.0,8.0,17.0,42.6345,167.90099999999998,189.59900000000002,197.12900000000002,5.0,0.939366,166.0,0.642857,1.49422,56.1,1.01759,421.04400000000004,granule
9255,2634.61,672.6460000000001,438.543,1.0,19.0,39.0,104.708,173.00400000000002,189.113,210.445,7.0,0.9614149999999999,392.0,0.524854,1.4571,58.9984,1.01292,1255.93,granule
9256,2449.48,664.842,400.713,1.0,24.0,49.0,136.523,139.96,183.18400000000003,201.43200000000002,9.0,0.9534219999999999,430.0,0.5142909999999999,1.36772,52.7172,1.01683,1165.97,granule
9257,460.903,113.62200000000001,194.896,1.0,5.0,11.0,40.9207,80.5726,91.3147,106.944,4.0,0.9138,162.0,0.466667,1.6974,80.6964,1.0278100000000001,237.079,granule
9258,252.72,113.76299999999999,155.184,1.0,2.0,5.0,4.1107,36.3899,40.4809,46.0493,2.0,0.9333889999999999,36.0,0.5,1.16194,67.7712,1.03112,53.4639,granule
9259,240.166,65.1012,196.856,1.0,1.0,3.0,5.89944,62.9399,68.1168,73.5102,1.0,0.9117780000000001,78.0,0.0,0.660525,67.3472,1.0251299999999999,99.2588,granule
9260,683.673,139.168,250.007,1.0,7.0,15.0,46.7718,80.7192,89.2582,103.398,5.0,0.917265,199.0,0.45238100000000003,1.96616,65.0263,1.02596,329.485,granule
9261,428.039,116.637,362.194,1.0,4.0,9.0,83.2806,47.119,78.2354,93.6548,3.0,0.930092,109.0,0.25,1.34379,57.8859,1.02597,177.793,granule
9262,383.54699999999997,107.764,264.592,1.0,2.0,5.0,13.8405,100.35,106.83,111.321,2.0,0.936818,100.0,0.5,1.1134899999999999,90.7683,1.01736,158.951,granule
9263,429.833,100.111,201.94799999999998,1.0,5.0,11.0,45.9514,83.6195,92.3063,113.318,4.0,0.933156,99.0,0.5,1.5332,72.1121,1.0285600000000001,203.22299999999998,granule
9264,427.98,126.495,306.421,1.0,2.0,5.0,21.8814,103.279,110.434,118.97399999999999,2.0,0.9518790000000001,84.0,0.5,1.40596,80.1047,1.01601,152.995,granule
9265,346.17900000000003,72.4305,278.509,1.0,4.0,9.0,35.0402,82.1499,87.0769,99.7212,4.0,0.9407459999999999,117.0,0.75,0.6763279999999999,71.5163,1.01954,176.167,granule
9266,309.14099999999996,111.833,349.249,1.0,2.0,5.0,13.2754,72.9597,75.9389,84.8338,2.0,0.9587129999999999,57.0,0.5,1.16764,84.6943,1.0132299999999999,100.036,granule
9267,236.11599999999999,69.8598,239.43,1.0,1.0,3.0,6.64127,48.1801,50.983999999999995,61.7704,1.0,0.872297,61.0,0.0,1.00234,94.4736,1.03549,88.9386,granule
9268,492.66900000000004,122.052,219.80900000000003,1.0,5.0,11.0,15.4507,146.8,151.654,163.93099999999998,5.0,0.928617,115.0,0.8,0.8444219999999999,58.1495,1.0116,220.543,granule
9269,296.629,55.8496,153.216,1.0,3.0,7.0,15.1923,93.2704,101.28,110.12100000000001,3.0,0.9372889999999999,79.0,0.666667,1.42464,66.8718,1.0181,162.688,granule
9270,573.001,136.134,182.52900000000002,1.0,4.0,9.0,30.9301,89.9198,94.9212,110.12799999999999,4.0,0.9429780000000001,106.0,0.75,1.2772700000000001,65.8442,1.01439,229.942,granule
9271,644.835,159.869,307.374,1.0,4.0,9.0,95.1902,112.76,131.227,146.495,3.0,0.9377549999999999,179.0,0.333333,1.53651,72.3145,1.02003,316.754,granule
9272,473.459,160.559,433.004,1.0,4.0,9.0,25.4318,150.429,161.262,177.99,4.0,0.939103,92.0,0.75,2.30843,66.1456,1.01925,228.97,granule
9273,1009.21,258.369,347.957,1.0,12.0,25.0,50.0013,144.93,155.005,172.264,7.0,0.943694,253.0,0.355556,1.59804,77.0802,1.01969,504.395,granule
9274,500.7,188.609,258.236,1.0,7.0,15.0,60.2598,38.4598,70.5081,81.1067,4.0,0.9264959999999999,111.0,0.28571399999999997,1.4327299999999998,50.1704,1.02915,194.859,granule
9275,488.464,118.90100000000001,310.872,1.0,5.0,11.0,53.243,64.6024,74.9597,78.2492,5.0,0.956802,118.0,0.8,1.32039,50.5691,1.0169,218.06799999999998,granule
9276,722.4860000000001,184.255,286.677,1.0,7.0,15.0,85.4499,185.99,209.44799999999998,230.532,6.0,0.948652,163.0,0.642857,1.4740799999999998,67.6983,1.01956,363.914,granule
9277,785.7080000000001,191.02700000000002,340.244,1.0,9.0,19.0,24.0341,116.411,125.943,132.16,6.0,0.927984,163.0,0.529101,1.64808,49.0524,1.02379,337.80800000000005,granule
9278,1210.87,333.103,386.60900000000004,1.0,6.0,13.0,90.7005,196.54,225.017,247.65200000000002,5.0,0.955831,239.0,0.6,1.16747,47.9665,1.0185,534.729,granule
9279,1435.56,497.301,476.50800000000004,1.0,8.0,17.0,51.4093,168.718,189.28799999999998,201.84400000000002,5.0,0.925394,285.0,0.625,1.7199900000000001,39.3745,1.02501,481.686,granule
9280,1452.14,413.289,480.53,1.0,9.0,19.0,105.985,155.635,189.51,202.495,6.0,0.949837,315.0,0.6825399999999999,1.49466,59.6156,1.01676,613.887,granule
9281,1458.56,333.99800000000005,255.567,1.0,7.0,15.0,79.3531,159.401,175.421,188.325,5.0,0.9510370000000001,300.0,0.45238100000000003,1.66995,42.4096,1.01184,662.567,granule
9282,1268.24,416.01099999999997,342.222,1.0,7.0,15.0,71.3113,175.79,202.23,214.452,4.0,0.93053,260.0,0.28571399999999997,1.60198,49.6397,1.02578,529.993,granule
9283,1142.63,274.83799999999997,357.515,1.0,9.0,19.0,88.8103,145.84,164.43099999999998,180.137,5.0,0.945658,326.0,0.48148100000000005,1.8003099999999999,47.8676,1.01893,625.512,granule
9284,507.157,104.525,201.577,1.0,4.0,9.0,65.8195,96.0786,102.29899999999999,120.14299999999999,3.0,0.921121,131.0,0.333333,1.2859399999999999,49.3806,1.0227600000000001,238.523,granule
9285,763.895,147.452,179.63400000000001,1.0,10.0,21.0,62.0125,107.14299999999999,122.615,139.55,6.0,0.9528120000000001,213.0,0.443333,1.57108,42.1349,1.01432,498.45099999999996,granule
